scoutId,regio2,regio3,street,houseNumber,geo_plz,totalRent,baseRent,serviceCharge,livingSpace,noRooms,floor,numberOfFloors,balcony,cellar,hasKitchen,garden,lift,petsAllowed,typeOfFlat,heatingType,condition,interiorQual,yearConstructed,lastRefurbish,newlyConst,energyEfficiencyClass,noParkSpaces
107103317,Berlin,Lichterfelde_Steglitz,Celsiusstr.,56,12207,1132.84,818.15,314.69,105.16,3.5,1.0,,True,True,False,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1970.0,,False,,
105851665,Berlin,Reinickendorf_Reinickendorf,Romanshorner Weg,42,13407,900.0,800.0,60.0,43.06,2.0,,4.0,True,False,True,True,False,,ground_floor,central_heating,well_kept,,1925.0,,False,D,
113000565,Berlin,Weißensee_Weißensee,Bizestr.,127,13088,1220.0,1060.0,80.0,53.02,2.0,0.0,,True,False,False,False,False,,other,central_heating,first_time_use_after_refurbishment,sophisticated,2019.0,2019.0,True,,
113861346,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Stargarder Str,57,10437,1400.0,1160.0,240.0,70.0,2.0,2.0,2.0,True,True,True,False,True,no,apartment,district_heating,,,,,False,,1.0
109941921,Berlin,Hellersdorf_Hellersdorf,Alte Hellersdorfer Str.,125,12629,732.84,525.19,207.65,69.4,3.0,3.0,,True,False,False,False,True,,apartment,district_heating,modernized,,1989.0,,False,,
114761517,Berlin,Johannisthal_Treptow,K&ouml;nigsheideweg,238,12487,571.77,421.77,90.0,47.0,1.0,0.0,3.0,False,False,False,False,False,negotiable,ground_floor,self_contained_central_heating,well_kept,normal,1905.0,,False,,
111349340,Berlin,Oberschöneweide_Köpenick,Wilhelminenhofstra&szlig;e,82 a,12459,1229.0,999.0,130.0,107.3,3.0,3.0,4.0,False,False,False,False,False,negotiable,apartment,central_heating,refurbished,normal,1904.0,2017.0,False,,
110981315,Berlin,Tiergarten_Tiergarten,Rudolf-von-Gneist-Gasse,4,10785,1989.0,1570.0,419.0,93.0,3.0,4.0,,False,True,True,False,True,,apartment,central_heating,,,1998.0,2017.0,False,C,
104990227,Berlin,Mitte_Mitte,Boyenstra&szlig;e,31,10115,1996.9,1704.68,146.11,97.41,3.0,6.0,6.0,True,True,False,False,True,negotiable,roof_storey,central_heating,first_time_use,luxury,2018.0,2018.0,True,,2.0
115708592,Berlin,Mitte_Mitte,Wallstra&szlig;e,18,10179,1845.0,1595.0,250.0,82.75,3.0,1.0,7.0,True,True,True,False,True,no,apartment,district_heating,mint_condition,luxury,2020.0,2020.0,True,,
113866272,Berlin,Marzahn_Marzahn,Auersbergstra&szlig;e,41,12685,594.0,420.14,103.53,68.82,3.0,5.0,5.0,True,False,False,False,False,,apartment,,,,1979.0,,False,,
110766110,Berlin,Alt_Hohenschönhausen_Hohenschönhausen,Plauener Str.,72,13055,1453.82,1158.82,295.0,113.61,4.0,0.0,6.0,True,True,True,False,True,negotiable,raised_ground_floor,central_heating,well_kept,normal,1997.0,,False,B,0.0
113365628,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,2544.58,2220.43,216.1,108.05,4.0,4.0,5.0,True,False,True,False,True,negotiable,apartment,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,C,1.0
111569014,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Rykestr.,50,10405,1321.0,1198.0,123.0,49.9,2.0,0.0,0.0,False,False,False,False,True,negotiable,apartment,,,,1906.0,,False,C,
114683163,Berlin,Friedrichshain_Friedrichshain,Erich-Nehlhans Stra&szlig;e,21,10247,990.0,860.0,130.0,48.0,1.5,3.0,5.0,True,True,True,False,True,yes,apartment,district_heating,first_time_use,sophisticated,2019.0,,True,A_PLUS,
113790359,Berlin,Schöneberg_Schöneberg,Overbeckstr.,4,12157,1471.96,1142.12,329.84,94.0,3.5,1.0,,True,True,False,False,False,,apartment,district_heating,modernized,,1940.0,,False,,
113650639,Berlin,Weißensee_Weißensee,Behaimstra&szlig;e,14,13086,817.15,634.76,182.39,63.54,1.0,2.0,3.0,False,True,False,False,False,,apartment,district_heating,,,1890.0,,False,F,
115708122,Berlin,Charlottenburg_Charlottenburg,Kaiserdamm,115,14057,1245.0,995.0,250.0,74.73,3.0,1.0,6.0,True,True,False,False,True,no,apartment,central_heating,first_time_use_after_refurbishment,,,2020.0,False,NO_INFORMATION,
111004620,Berlin,Kreuzberg_Kreuzberg,no_information,,10961,1725.0,1555.0,170.0,82.0,2.0,4.0,4.0,True,False,True,False,False,no,apartment,district_heating,mint_condition,luxury,1900.0,2019.0,False,,0.0
105123745,Berlin,Lichterfelde_Steglitz,DorstenerStr.,5,12207,706.15,486.15,150.0,68.86,2.5,2.0,4.0,True,True,True,False,False,negotiable,apartment,oil_heating,well_kept,normal,1978.0,,False,,26.0
115694512,Berlin,Mitte_Mitte,Voltairestra&szlig;e,.,10179,4135.29,3265.42,869.87,143.54,3.5,10.0,11.0,True,True,True,False,True,negotiable,apartment,,first_time_use,sophisticated,,,False,B,
101773333,Berlin,Mitte_Mitte,Oberwallstra&szlig;e,14,10117,1850.0,1450.0,400.0,109.0,1.0,0.0,,False,False,True,False,False,,other,central_heating,mint_condition,,2009.0,,False,,1.0
106786715,Berlin,Buch_Pankow,Zepernicker Str.,2,13125,687.0,500.0,187.0,57.5,1.0,0.0,3.0,True,True,False,False,False,negotiable,terraced_flat,district_heating,refurbished,sophisticated,2015.0,2015.0,False,,1.0
111014148,Berlin,Neukölln_Neukölln,Aronsstr.,49,12057,799.0,589.0,150.0,64.0,2.0,0.0,,False,False,False,False,True,negotiable,apartment,district_heating,modernized,normal,1974.0,2019.0,False,,
111148691,Berlin,Zehlendorf_Zehlendorf,Eschershauser Weg,27d,14163,856.0,690.0,88.0,52.0,2.0,0.0,2.0,True,True,False,False,False,,apartment,district_heating,first_time_use_after_refurbishment,sophisticated,1930.0,2019.0,False,NO_INFORMATION,
105468966,Berlin,Lankwitz_Steglitz,Charlottenstr.,42,12247,544.0,449.0,95.0,37.0,1.0,1.0,4.0,False,False,True,False,False,no,ground_floor,district_heating,fully_renovated,normal,1955.0,2017.0,False,,
115582282,Berlin,Charlottenburg_Charlottenburg,Dovestra&szlig;e,5 B,10587,999.0,699.0,150.0,42.0,1.0,1.0,9.0,True,False,True,False,True,negotiable,apartment,central_heating,mint_condition,sophisticated,1997.0,,False,,
111426168,Berlin,Niederschöneweide_Treptow,Spreestr.,23,12439,942.0,735.0,207.0,71.98,2.0,2.0,,True,False,False,False,False,,apartment,,,,1900.0,,False,F,
114774450,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,1960.8,1666.68,196.08,98.04,3.0,0.0,6.0,True,True,True,False,True,negotiable,ground_floor,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
111338012,Berlin,Schöneberg_Schöneberg,no_information,,10829,1234.0,1094.0,140.0,60.76,2.0,3.0,5.0,False,False,False,False,True,,apartment,central_heating,refurbished,,1905.0,,False,E,
113770386,Berlin,Friedrichshain_Friedrichshain,Landsberger Allee,98,10249,1150.0,1000.0,80.0,54.95,2.0,6.0,9.0,True,False,False,False,True,,apartment,district_heating,,,1967.0,,False,B,
113391390,Berlin,Weißensee_Weißensee,Rennbahnstr.,20,13086,994.0,816.0,86.0,75.0,2.0,1.0,,False,True,True,False,False,negotiable,apartment,central_heating,well_kept,normal,1913.0,,False,,
115425256,Berlin,Mitte_Mitte,Unter den Linden,16,10117,5705.0,4415.0,1290.0,260.0,3.0,,7.0,True,True,True,False,True,,other,floor_heating,mint_condition,,2011.0,,False,,
111352319,Berlin,Köpenick_Köpenick,Gr&uuml;nauer Str.,78,12557,900.0,713.0,187.0,69.26,3.0,2.0,,False,False,False,False,False,,apartment,district_heating,first_time_use_after_refurbishment,,1994.0,,False,C,
114117039,Berlin,Neukölln_Neukölln,Mariendorfer Weg,35,12051,1958.69,1621.76,224.62,112.31,3.0,0.0,4.0,True,True,False,False,False,negotiable,ground_floor,district_heating,first_time_use,sophisticated,1917.0,2019.0,False,D,1.0
113832459,Berlin,Reinickendorf_Reinickendorf,no_information,,13409,1408.0,1144.0,132.0,88.0,3.0,,,True,False,False,False,False,,apartment,central_heating,refurbished,sophisticated,1900.0,2019.0,False,NO_INFORMATION,
115344444,Berlin,Französisch_Buchholz_Pankow,Nantesstra&szlig;e,78,13127,1215.0,990.0,225.0,74.68,2.0,4.0,4.0,True,False,True,False,True,negotiable,roof_storey,floor_heating,,,2019.0,,True,B,1.0
101194468,Berlin,Mitte_Mitte,Wallstra&szlig;e,18,10179,2080.0,1790.0,290.0,107.89,4.0,2.0,7.0,True,True,True,False,True,no,apartment,district_heating,first_time_use,luxury,2020.0,2020.0,True,,1.0
115457403,Berlin,Kreuzberg_Kreuzberg,Katzbach,18,10965,1082.0,870.0,212.0,56.0,2.0,0.0,4.0,False,False,True,False,False,negotiable,ground_floor,central_heating,,,,2017.0,False,,
106841227,Berlin,Rosenthal_Pankow,Hauptstr.,29,13158,1290.0,1290.0,0.0,51.0,2.0,3.0,3.0,True,False,True,False,True,negotiable,,district_heating,first_time_use,,2018.0,2018.0,True,,1.0
111385441,Berlin,Biesdorf_Marzahn,Joachim-Ringelnatz-Stra&szlig;e,13,12683,605.55,451.52,98.08,56.44,2.0,4.0,4.0,True,False,False,False,False,,roof_storey,,,,1995.0,,False,,
109798233,Berlin,Waidmannslust_Reinickendorf,Tegernauer Zeile,13,13469,430.0,290.0,70.0,33.0,1.0,0.0,5.0,True,False,False,False,True,negotiable,apartment,district_heating,modernized,normal,1971.0,2018.0,False,F,
107332260,Berlin,Wilmersdorf_Wilmersdorf,Schlangenbader Stra&szlig;e,30,14197,1332.37,967.13,238.58,99.91,4.0,2.0,6.0,True,False,True,False,True,,apartment,,,,1974.0,,False,,
113463495,Berlin,Zehlendorf_Zehlendorf,no_information,,14163,4000.0,3500.0,500.0,235.0,6.0,,,True,True,True,False,False,,roof_storey,,,sophisticated,2015.0,2015.0,False,,
115415870,Berlin,Buckow_Neukölln,Parksiedlung Spruch,3 bis 137,12349,809.34,533.97,135.27,59.33,1.5,1.0,3.0,False,True,True,False,False,negotiable,apartment,central_heating,well_kept,normal,1995.0,,False,,1.0
113765075,Berlin,Neukölln_Neukölln,Delbr&uuml;ckstra&szlig;e,41,12051,1970.8,1584.8,228.0,3.0,99.5,3.0,6.0,True,True,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2018.0,2018.0,True,,20.0
110790504,Berlin,Spandau_Spandau,Hinter den G&auml;rten,2,13589,720.99,497.0,141.17,74.29,3.0,1.0,,True,False,False,False,False,,,,,,1977.0,,False,,
105576203,Berlin,Mitte_Mitte,Boyenstra&szlig;e,31,10115,2307.6,1961.46,346.13,115.38,4.0,5.0,6.0,True,False,False,False,True,negotiable,apartment,central_heating,first_time_use,luxury,2013.0,2018.0,False,,24.0
104645734,Berlin,Mitte_Mitte,Boyenstra&szlig;e,33,10115,2638.4,2242.64,395.76,131.92,5.0,4.0,6.0,True,False,False,False,True,negotiable,apartment,central_heating,first_time_use,luxury,2013.0,2018.0,False,,24.0
106770467,Berlin,Friedrichshain_Friedrichshain,Corinthstrasse,41,10245,1320.0,1025.0,295.0,60.78,2.0,2.0,5.0,False,True,False,False,False,,,central_heating,fully_renovated,sophisticated,1919.0,2018.0,False,,
113765420,Berlin,Köpenick_Köpenick,Gr&uuml;nauer Strasse,124,12557,630.0,430.0,200.0,47.63,2.0,0.0,3.0,True,False,False,False,False,no,apartment,central_heating,need_of_renovation,normal,1994.0,,False,,1.0
111206274,Berlin,Siemensstadt_Spandau,Natalissteig,14,13629,869.0,669.0,111.0,59.43,2.0,0.0,2.0,True,True,False,False,False,,ground_floor,central_heating,first_time_use_after_refurbishment,sophisticated,1930.0,2019.0,False,NO_INFORMATION,
114811745,Berlin,Friedrichsfelde_Lichtenberg,L&ouml;wenberger Stra&szlig;e,7,10315,628.93,528.13,65.0,32.5,1.0,,,False,False,True,False,True,,apartment,,first_time_use,sophisticated,2020.0,,True,,1.0
111350078,Berlin,Reinickendorf_Reinickendorf,Hausotterstra&szlig;e,58,13409,798.0,661.0,73.0,55.05,2.0,1.0,3.0,True,True,True,False,False,,apartment,central_heating,well_kept,normal,1993.0,,False,,
115436407,Berlin,Spandau_Spandau,Kulbeweg,12,13587,683.7,541.7,142.0,60.19,2.0,4.0,4.0,True,True,True,False,False,no,roof_storey,district_heating,well_kept,,2003.0,2010.0,False,,0.0
102713621,Berlin,Pankow_Pankow,Thulestra&szlig;e,15,13189,900.0,800.0,100.0,54.17,1.0,2.0,5.0,False,False,True,False,False,,apartment,self_contained_central_heating,,,1900.0,,False,F,
111292776,Berlin,Wittenau_Reinickendorf,Oranienburger Stra&szlig;e,97,13437,1068.0,900.0,168.0,60.0,2.0,1.0,2.0,False,False,True,True,False,negotiable,other,central_heating,first_time_use_after_refurbishment,luxury,,2019.0,False,,
91409994,Berlin,Tiergarten_Tiergarten,no_information,,10785,1090.0,940.0,150.0,68.0,2.0,,,True,True,True,False,True,no,ground_floor,floor_heating,mint_condition,sophisticated,,2015.0,False,,
109245124,Berlin,Wedding_Wedding,Gerichtstra&szlig;e,65-68,13347,536.0,460.0,76.0,19.5,1.0,,,False,True,True,False,True,no,ground_floor,,mint_condition,sophisticated,2018.0,2018.0,False,,
107316754,Berlin,Köpenick_Köpenick,Borgmannstra&szlig;e,17,12555,599.94,514.94,85.0,49.96,1.5,3.0,3.0,True,True,False,False,False,,apartment,self_contained_central_heating,well_kept,normal,1906.0,2018.0,False,,
112578933,Berlin,Charlottenburg_Charlottenburg,Kantstra&szlig;e,89,10627,1410.0,1290.0,120.0,80.0,2.0,5.0,5.0,False,True,True,False,False,negotiable,roof_storey,self_contained_central_heating,first_time_use,luxury,1919.0,,False,,
105131221,Berlin,Marienfelde_Tempelhof,Marienfelder Allee,85,12277,1485.0,1227.0,150.0,93.52,3.0,0.0,2.0,True,True,True,False,True,negotiable,ground_floor,central_heating,first_time_use,sophisticated,2018.0,,True,,
115705991,Berlin,Mitte_Mitte,Stallschreiberstra&szlig;e,31,10179,1390.0,1230.0,160.0,40.0,2.0,3.0,6.0,True,True,True,True,True,no,apartment,floor_heating,first_time_use,luxury,2019.0,,True,B,
110401488,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Prenzlauer Allee,221,10405,988.06,812.81,175.25,71.93,3.0,3.0,4.0,False,True,False,True,False,no,other,gas_heating,well_kept,normal,1889.0,1997.0,False,,
115142743,Berlin,Wedding_Wedding,Reinickendorfer Str.,1,13347,1202.0,976.0,226.0,57.4,2.0,2.0,6.0,True,False,False,False,True,negotiable,apartment,central_heating,,,1969.0,,False,F,
114682380,Berlin,Friedrichshain_Friedrichshain,Erich-Nehlhans-Stra&szlig;e,21,10247,1290.0,1120.0,170.0,64.0,2.0,1.0,5.0,True,True,True,False,True,yes,apartment,floor_heating,,sophisticated,2019.0,,True,,
111089124,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Rykestr.,50,10405,3144.0,2901.0,213.0,96.69,4.0,,0.0,True,False,False,False,True,,apartment,,,,1906.0,,False,C,
106680353,Berlin,Charlottenburg_Charlottenburg,Leibnizstr.,35a,10625,819.0,649.0,120.0,52.0,2.0,5.0,5.0,True,False,False,False,True,negotiable,apartment,central_heating,first_time_use_after_refurbishment,normal,1900.0,2018.0,False,,
111186161,Berlin,Mitte_Mitte,Holzmarktstra&szlig;e,59,10179,1500.0,1320.0,120.0,72.93,3.0,5.0,10.0,False,True,True,False,False,,apartment,district_heating,modernized,,1969.0,,False,B,
110861581,Berlin,Köpenick_Köpenick,Lindenstra&szlig;e,28,12555,758.88,611.52,147.36,29.12,1.0,4.0,6.0,False,False,True,False,True,no,apartment,,first_time_use,sophisticated,,,False,NO_INFORMATION,
113699226,Berlin,Köpenick_Köpenick,Lindenstra&szlig;e,29a,12555,682.65,569.0,113.65,44.05,1.5,1.0,6.0,True,True,False,False,True,negotiable,apartment,central_heating,well_kept,normal,1996.0,,False,,1.0
115606611,Berlin,Steglitz_Steglitz,Halskestr.,41,12163,890.0,700.0,100.0,67.6,2.0,3.0,3.0,True,True,True,False,False,,apartment,,first_time_use_after_refurbishment,sophisticated,1910.0,2020.0,False,,
112262877,Berlin,Wedding_Wedding,Gerichtstrasse,66,13347,500.0,435.0,64.0,18.2,1.0,3.0,,False,False,True,False,True,,ground_floor,,mint_condition,,,,False,,
115294978,Berlin,Friedrichshain_Friedrichshain,Stralauer Allee,14,10245,3117.0,2717.0,400.0,136.0,4.0,5.0,7.0,True,True,True,False,True,,other,floor_heating,mint_condition,,2019.0,,True,B,2.0
113144559,Berlin,Marzahn_Marzahn,Poelchaustr.,4,12681,725.0,501.52,223.48,67.05,3.0,3.0,,True,False,False,False,True,,apartment,district_heating,modernized,,1978.0,,False,,
114754545,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,2031.52,1740.61,193.94,96.97,3.0,2.0,6.0,True,True,True,False,True,negotiable,ground_floor,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
110397686,Berlin,Schöneberg_Schöneberg,Wexstra&szlig;e,13-15,10715,647.0,530.0,117.0,23.37,1.0,0.0,6.0,False,True,True,False,True,no,ground_floor,,mint_condition,sophisticated,,2018.0,False,,
115431839,Berlin,Friedrichshain_Friedrichshain,W&uuml;hlischstra&szlig;e,1,10245,941.68,791.68,150.0,49.48,1.0,1.0,5.0,True,True,False,False,False,yes,apartment,central_heating,,,,,False,,
68823788,Berlin,Mitte_Mitte,Strelitzerstr,72,10115,1377.0,1157.0,150.0,60.93,2.0,1.0,4.0,True,True,True,False,False,negotiable,apartment,gas_heating,fully_renovated,normal,2001.0,2017.0,False,,
106437482,Berlin,Dahlem_Zehlendorf,Hittorftsr,15,14195,3500.0,3000.0,500.0,262.0,7.0,2.0,3.0,True,False,True,True,False,,roof_storey,central_heating,,,1986.0,,False,,1.0
87615754,Berlin,Köpenick_Köpenick,Mittelheide,67,12555,972.13,718.83,253.3,68.46,2.0,3.0,3.0,False,True,True,True,False,no,roof_storey,central_heating,well_kept,sophisticated,1930.0,2016.0,False,,
92483946,Berlin,Neukölln_Neukölln,Karlsgartenstra&szlig;e,18,12049,694.0,567.0,127.0,42.49,1.5,1.0,,False,False,False,False,False,negotiable,apartment,central_heating,modernized,sophisticated,1910.0,,False,,
105396800,Berlin,Buckow_Neukölln,Parksiedlung Spruch,3-136,12349,932.48,634.89,152.37,66.83,2.0,0.0,3.0,True,True,True,True,False,negotiable,ground_floor,central_heating,well_kept,normal,1995.0,,False,,1.0
111187369,Berlin,Tempelhof_Tempelhof,Alarichstra&szlig;e,5,12105,1207.0,1032.0,123.0,73.7,3.0,0.0,4.0,False,False,True,False,False,negotiable,apartment,central_heating,refurbished,normal,1925.0,,False,,
87512044,Berlin,Friedrichshain_Friedrichshain,Finowstra&szlig;e,8 A,10247,1775.0,1435.0,165.0,89.44,2.0,5.0,5.0,True,True,False,False,True,negotiable,roof_storey,central_heating,refurbished,normal,1900.0,2000.0,False,,
111382519,Berlin,Lichtenberg_Lichtenberg,R&uuml;digerstra&szlig;e,91,10365,803.16,536.22,266.94,63.0,2.5,,,True,True,True,False,False,negotiable,ground_floor,central_heating,,,,,False,,
106976291,Berlin,Mitte_Mitte,Chausseestr. 37 C,2,10115,1598.17,1393.92,204.25,70.4,2.0,6.0,7.0,True,True,True,False,True,,apartment,district_heating,mint_condition,sophisticated,2016.0,,False,,
75316727,Berlin,Karow_Weißensee,Am Hohen Feld,115,13125,783.87,586.54,197.33,68.64,1.5,,4.0,True,False,True,False,False,negotiable,ground_floor,central_heating,well_kept,normal,1998.0,,False,,
63888776,Berlin,Lichterfelde_Steglitz,Morgensternstra&szlig;e,10,12207,909.27,717.27,105.0,77.88,4.0,2.0,2.0,True,True,False,False,False,,apartment,central_heating,well_kept,normal,1957.0,2012.0,False,,1.0
99480849,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Gethsemane Stra&szlig;e,6,10437,1134.0,970.0,164.0,76.76,3.0,0.0,5.0,False,False,False,False,False,negotiable,ground_floor,central_heating,modernized,sophisticated,1920.0,,False,,
115687117,Berlin,Grünau_Köpenick,Regattastra&szlig;e,29,12527,1022.44,858.65,101.42,67.61,2.0,2.0,,True,True,True,True,True,,apartment,central_heating,,,2017.0,,False,B,
106858009,Berlin,Schmargendorf_Wilmersdorf,no_information,,14199,1962.0,1659.0,303.0,106.92,2.0,5.0,5.0,True,True,True,False,True,negotiable,penthouse,district_heating,mint_condition,sophisticated,2008.0,,False,,2.0
111095042,Berlin,Mitte_Mitte,Boyenstra&szlig;e,33,10115,2312.0,1965.2,346.8,115.6,4.0,2.0,6.0,True,False,False,False,True,,apartment,district_heating,mint_condition,luxury,2013.0,,False,,
110216259,Berlin,Dahlem_Zehlendorf,no_information,,14195,5550.0,5000.0,550.0,344.0,9.0,,2.0,True,True,True,True,False,negotiable,maisonette,gas_heating,first_time_use_after_refurbishment,sophisticated,1910.0,2019.0,False,NO_INFORMATION,1.0
111207954,Berlin,Charlottenburg_Charlottenburg,Kaiserin- Augusta-Allee,35,10589,852.0,730.0,122.0,52.0,2.0,3.0,4.0,False,False,False,False,False,negotiable,apartment,self_contained_central_heating,modernized,sophisticated,1900.0,2019.0,False,A,
114991640,Berlin,Wilmersdorf_Wilmersdorf,no_information,,10707,2613.04,2262.0,351.04,87.76,3.0,5.0,6.0,True,True,True,False,True,,,,mint_condition,sophisticated,,,False,,
110597213,Berlin,Steglitz_Steglitz,Borstellstra&szlig;e,37,12167,883.0,728.0,100.0,56.0,2.0,1.0,3.0,True,True,True,False,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,sophisticated,,,False,NO_INFORMATION,
111416068,Berlin,Lichterfelde_Steglitz,Fahrenheitstra&szlig;e,30,12207,689.0,599.0,90.0,38.89,1.0,1.0,5.0,True,False,True,False,False,negotiable,apartment,central_heating,well_kept,sophisticated,1968.0,,False,F,
113416106,Berlin,Charlottenburg_Charlottenburg,Otto-Suhr-Allee,26,10585,1310.67,1096.67,184.0,65.61,2.0,,,False,False,True,False,True,,apartment,,,,2016.0,,False,,
103333338,Berlin,Wedding_Wedding,B&auml;rbel-Bohley-Ring,26,13355,680.0,581.0,99.0,20.5,1.0,5.0,6.0,False,True,True,False,True,no,apartment,central_heating,mint_condition,sophisticated,2017.0,,False,B,
